"","id","Area.of.residence","Area.of.workplace","All","Rail","Bus","taxi","motorbike","Car_driver","Car_passenger","Bicycle","Foot","Other","avslope","dist","cirquity","dist_fast","dist_quiet","distq_f","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_siw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_siw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_siw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_siw","ebike_sld","ebike_sid","base_sldeath_webtag","base_slvalue_webtag","govtarget_sldeath_webtag","govtarget_slvalue_webtag","govtarget_sideath_webtag","govtarget_sivalue_webtag","gendereq_sldeath_webtag","gendereq_slvalue_webtag","gendereq_sideath_webtag","gendereq_sivalue_webtag","dutch_sldeath_webtag","dutch_slvalue_webtag","dutch_sideath_webtag","dutch_sivalue_webtag","ebike_sldeath_webtag","ebike_slvalue_webtag","ebike_sideath_webtag","ebike_sivalue_webtag","base_sldeath_heat","base_slvalue_heat","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","base_slco2","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","geo_label_o","geo_label_d","time_fast","time_quiet","co2_saving","busyness","avslope_q","clc"
"122223","E02005399 E02005407","E02005399","E02005407",226,0,4,2,3,189,18,2,6,2,2.04000792236086,8.0600004196167,1.2528535327893,10.098,10.671,1.05674390968509,7.82999992370605,5.82999992370605,5.84000015258789,-0.159999996423721,184.080001831055,-4.92000007629395,4.15000009536743,2.15000009536743,5.94999980926514,-0.0500000007450581,187.190002441406,-1.80999994277954,30.2399997711182,28.2399997711182,5.19999980926514,-0.800000011920929,165.179992675781,-23.8199996948242,58.6699981689453,56.6699981689453,4.44999980926514,-1.54999995231628,141.190002441406,-47.810001373291,-0.00187000003643334,3464,-0.00713999988511205,13246,-0.00527000008150935,9782,-0.00365000008605421,6774,-0.00178000004962087,3310,-0.0241100005805492,44720,-0.022239999845624,41256,-0.0294899996370077,54710,-0.0276200007647276,51246,-0.00121999997645617,3942,-0.00471000000834465,15220,-0.00349000003188848,11278,-0.00240000011399388,7746,-0.0011800000211224,3804,-0.015990000218153,51627,-0.0147700002416968,47685,-0.0198999997228384,64252,-0.0186800006777048,60310,-862,-3347,-2485,-1780,-918,-12903,-12041,-25044,-24182,"North West Leicestershire 003","North West Leicestershire 011",4826,5288,1882,21063,0.0183675381876113,0.884955752212389
"122224","E02005399 E02005408","E02005399","E02005408",313,0,13,3,12,241,32,5,7,0,1.69612314709236,5.92999982833862,1.18313662784129,7.016,8.607,1.22676738882554,16.8600006103516,11.8599996566772,6.73000001907349,-0.270000010728836,231.720001220703,-9.27999973297119,10.2399997711182,5.23999977111816,6.84000015258789,-0.159999996423721,236.880004882812,-4.11999988555908,69.5299987792969,64.5299987792969,5.59000015258789,-1.4099999666214,190.529998779297,-50.4700012207031,110.790000915527,105.790000915527,4.6399998664856,-2.35999989509583,158.240005493164,-82.7600021362305,-0.00313999992795289,5822,-0.010780000127852,19996,-0.00763999996706843,14174,-0.00616999994963408,11442,-0.00303000002168119,5620,-0.0395999997854233,73469,-0.0364600010216236,67647,-0.0401699990034103,74528,-0.0370300002396107,68706,-0.00206999992951751,6672,-0.00705000013113022,22774,-0.00498999981209636,16102,-0.00405000010505319,13090,-0.00199000001884997,6418,-0.0258699990808964,83526,-0.0238000005483627,76854,-0.0264800004661083,85491,-0.0244100000709295,78819,-1405,-4714,-3309,-2874,-1469,-19406,-18001,-30925,-29520,"North West Leicestershire 003","North West Leicestershire 012",2906,3908,1308,14886,0.021261763680725,1.59744408945687
"122225","E02005399 E02005409","E02005399","E02005409",285,0,13,0,10,236,14,3,8,1,1.87046342825237,8.42000007629395,1.27624701931474,10.746,10.746,1,9.10000038146973,6.09999990463257,7.82999992370605,-0.170000001788139,230.889999389648,-5.1100001335144,6.73999977111816,3.74000000953674,7.8899998664856,-0.109999999403954,232.919998168945,-3.07999992370605,30.6399993896484,27.6399993896484,7.21999979019165,-0.779999971389771,212.869995117188,-23.1299991607666,65.4499969482422,62.4500007629395,6.23000001907349,-1.76999998092651,183.75,-52.25,-0.00292999995872378,5433,-0.0088900001719594,16483,-0.00596000021323562,11050,-0.00625000009313226,11585,-0.00331999990157783,6152,-0.0258499998599291,47956,-0.022919999435544,42523,-0.0357000008225441,66229,-0.032770000398159,60796,-0.00194999994710088,6283,-0.0059000002220273,19064,-0.00395999988541007,12781,-0.00414999993517995,13407,-0.002210000064224,7124,-0.0172199998050928,55604,-0.0152700003236532,49321,-0.0242299996316433,78241,-0.0222800001502037,71958,-1376,-4167,-2791,-3057,-1681,-14017,-12641,-29939,-28563,"North West Leicestershire 003","North West Leicestershire 013",4848,4848,2003,21712,0.0187046342825237,1.05263157894737
"122237","E02005400 E02005401","E02005400","E02005401",119,0,6,0,2,95,13,1,2,0,2.23571625724538,2.64000010490417,1.37234843031626,3.623,3.383,0.933756555340878,5.90999984741211,4.90999984741211,1.9099999666214,-0.0900000035762787,91.0500030517578,-3.95000004768372,2.51999998092651,1.51999998092651,2,0,93.7200012207031,-1.27999997138977,33.7799987792969,32.7799987792969,1.4099999666214,-0.589999973773956,68.6699981689453,-26.3299999237061,49.3600006103516,48.3600006103516,1.1599999666214,-0.839999973773956,56.1199989318848,-38.8800010681152,-0.000380000012228265,705,-0.0021100000012666,3908,-0.00173000001814216,3203,-0.000910000002477318,1683,-0.000530000019352883,978,-0.0106800002977252,19812,-0.0103000001981854,19107,-0.0111300004646182,20641,-0.0107500003650784,19936,-0.00023999999393709,789,-0.00135999999474734,4381,-0.00110999995376915,3592,-0.000579999992623925,1883,-0.000339999998686835,1094,-0.00687999976798892,22216,-0.00663999980315566,21427,-0.00717000011354685,23164,-0.00693000014871359,22375,-169,-928,-759,-426,-257,-5227,-5058,-7649,-7480,"North West Leicestershire 004","North West Leicestershire 005",1920,2208,675,7789,0.0215784806384865,0.840336134453782
"122239","E02005400 E02005403","E02005400","E02005403",144,0,4,2,0,96,11,4,27,0,3.59397765905779,1.64999997615814,1.24787880591015,2.059,2.414,1.17241379310345,7.75,3.75,26.2800006866455,-0.720000028610229,93.4300003051758,-2.5699999332428,10.3699998855591,6.36999988555908,25.8899993896484,-1.11000001430511,91.4800033569336,-4.51999998092651,31.4599990844727,27.4599990844727,21.6800003051758,-5.32000017166138,77.1999969482422,-18.7999992370605,52.3699989318848,48.3699989318848,17.6499996185303,-9.35000038146973,62.8499984741211,-33.1500015258789,-0.000490000005811453,914,-0.000950000016018748,1753,-0.000449999992270023,839,-0.00124000001233071,2293,-0.000739999988581985,1379,-0.0034099998883903,6320,-0.00291000003926456,5406,-0.00319000007584691,5913,-0.00270000007003546,4999,-0.000330000009853393,1061,-0.000630000024102628,2036,-0.000300000014249235,975,-0.000820000015664846,2655,-0.000490000005811453,1594,-0.00227999989874661,7356,-0.00194999994710088,6295,-0.00219999998807907,7088,-0.00187000003643334,6027,-289,-558,-269,-762,-473,-2257,-1968,-3761,-3472,"North West Leicestershire 004","North West Leicestershire 007",1366,1612,384,5889,0.0306545153272577,2.77777777777778
"122240","E02005400 E02005405","E02005400","E02005405",92,0,5,0,0,67,12,3,5,0,2.21645838245697,3.85999989509583,1.0987046930722,4.241,4.596,1.08370667295449,6.78999996185303,3.78999996185303,4.78999996185303,-0.209999993443489,64.1500015258789,-2.84999990463257,6,3,4.84999990463257,-0.150000005960464,64.879997253418,-2.11999988555908,25.4300003051758,22.4300003051758,3.72000002861023,-1.27999997138977,50.0200004577637,-16.9799995422363,37.6500015258789,34.6500015258789,3.03999996185303,-1.96000003814697,40.8400001525879,-26.1599998474121,-0.00109999999403954,2049,-0.00248000002466142,4593,-0.00136999995447695,2544,-0.0021100000012666,3916,-0.00101000000722706,1867,-0.00834999978542328,15493,-0.00724999979138374,13444,-0.00870000012218952,16140,-0.00760000012814999,14091,-0.000709999992977828,2308,-0.0015999999595806,5177,-0.000890000024810433,2869,-0.00136999995447695,4411,-0.000650000001769513,2103,-0.00541000021621585,17472,-0.00469999993219972,15164,-0.00565999979153275,18261,-0.00493999989703298,15953,-457,-1070,-613,-914,-457,-4121,-3664,-6102,-5645,"North West Leicestershire 004","North West Leicestershire 009",2438,2684,791,9575,0.0204525674499565,3.26086956521739
"122241","E02005400 E02005406","E02005400","E02005406",423,0,34,2,4,298,38,10,36,1,1.90895741556535,3.25999999046326,1.25337423679543,4.086,4.77,1.16740088105727,29.9400005340576,19.9400005340576,34.25,-1.75,283.619995117188,-14.3800001144409,18.5200004577637,8.52000045776367,35.1800003051758,-0.819999992847443,291.920013427734,-6.07999992370605,130.369995117188,120.370002746582,25.5100002288818,-10.4899997711182,211.149993896484,-86.8499984741211,181.240005493164,171.240005493164,21.0799999237061,-14.9200000762939,174.429992675781,-123.569999694824,-0.0031999999191612,5927,-0.00963999982923269,17889,-0.00645000021904707,11962,-0.00565000018104911,10480,-0.00245000002905726,4553,-0.0379500016570091,70398,-0.0347499996423721,64471,-0.0354800000786781,65834,-0.0322900004684925,59907,-0.00208000000566244,6724,-0.00627999985590577,20282,-0.00419999985024333,13558,-0.00368000008165836,11893,-0.0015999999595806,5169,-0.024720000103116,79821,-0.022639999166131,73097,-0.023259999230504,75119,-0.0211800001561642,68395,-1487,-4472,-2985,-2747,-1260,-19518,-18031,-27141,-25654,"North West Leicestershire 004","North West Leicestershire 010",2300,2614,762,10204,0.0213836477987421,2.36406619385343
"122242","E02005400 E02005407","E02005400","E02005407",170,0,2,0,1,135,15,4,13,0,1.93673337637185,3.84999990463257,1.20701301691162,4.647,5.581,1.20098988594792,11.5500001907349,7.55000019073486,12.4099998474121,-0.589999973773956,128.860000610352,-6.1399998664856,7.71000003814697,3.71000003814697,12.6999998092651,-0.300000011920929,131.990005493164,-3.00999999046326,48.6800003051758,44.6800003051758,9.51000022888184,-3.49000000953674,98.6500015258789,-36.3499984741211,70.2699966430664,66.2699966430664,7.82000017166138,-5.17999982833862,81.0899963378906,-53.9099998474121,-0.0014900000533089,2762,-0.00432999990880489,8034,-0.00283999997191131,5272,-0.00276000006124377,5112,-0.00127000000793487,2350,-0.0165199991315603,30643,-0.01503000035882,27881,-0.0162099990993738,30075,-0.0147200003266335,27313,-0.000969999993685633,3128,-0.00282000005245209,9094,-0.00185000000055879,5966,-0.00179000000935048,5789,-0.000820000015664846,2661,-0.0107399998232722,34688,-0.00977000035345554,31560,-0.0105999996885657,34231,-0.00963000021874905,31103,-762,-2212,-1450,-1472,-710,-9357,-8595,-13508,-12746,"North West Leicestershire 004","North West Leicestershire 011",2518,3042,866,11282,0.020784805590396,2.35294117647059
"122244","E02005400 E02005409","E02005400","E02005409",222,0,4,0,6,188,17,1,5,1,1.87840391241525,6.80999994277954,1.32114538555015,8.997,9.902,1.10058908525064,6.96999979019165,5.96999979019165,4.86999988555908,-0.129999995231628,182.919998168945,-5.07999992370605,1.6599999666214,0.660000026226044,4.98999977111816,-0.00999999977648258,187.440002441406,-0.560000002384186,32.7700004577637,31.7700004577637,4.28000020980835,-0.720000028610229,160.979995727539,-27.0200004577637,62.1800003051758,61.1800003051758,3.60999989509583,-1.38999998569489,135.960006713867,-52.0400009155273,-0.00083999999333173,1549,-0.00577999977394938,10714,-0.00493999989703298,9165,-0.0013399999588728,2480,-0.000500000023748726,931,-0.0238300003111362,44206,-0.0229899995028973,42657,-0.0282799992710352,52471,-0.0274500008672476,50922,-0.000549999997019768,1764,-0.00378999998793006,12249,-0.00325000006705523,10485,-0.000880000006873161,2825,-0.000330000009853393,1061,-0.0156800001859665,50624,-0.0151300001889467,48860,-0.0188599992543459,60912,-0.0183199997991323,59148,-388,-2713,-2325,-644,-256,-12757,-12369,-24209,-23821,"North West Leicestershire 004","North West Leicestershire 013",4324,5612,1677,18811,0.0186830943243789,0.45045045045045
"122252","E02005401 E02005406","E02005401","E02005406",299,0,8,1,5,224,33,3,23,2,0.843621399176955,3.72000002861023,1.30645160285541,4.86,4.996,1.02798353909465,23.1599998474121,20.1599998474121,21.4300003051758,-1.57000005245209,208.75,-15.25,5.67999982833862,2.6800000667572,22.7999992370605,-0.200000002980232,221.960006713867,-2.03999996185303,113.870002746582,110.870002746582,14.3699998855591,-8.63000011444092,140.110000610352,-83.8899993896484,138.979995727539,135.979995727539,12.4300003051758,-10.5699996948242,121.110000610352,-102.889999389648,-0.00118999998085201,2208,-0.00910999998450279,16909,-0.00791999977082014,14701,-0.00215999991632998,4004,-0.000969999993685633,1796,-0.0400899983942509,74372,-0.0388999991118908,72164,-0.0327299982309341,60716,-0.0315399989485741,58508,-0.000769999984186143,2497,-0.00592999998480082,19132,-0.00515000009909272,16635,-0.00139999995008111,4528,-0.000630000024102628,2031,-0.0260700006037951,84179,-0.0252999998629093,81682,-0.0214000009000301,69113,-0.0206300001591444,66616,-564,-4322,-3758,-1067,-503,-21239,-20675,-25922,-25358,"North West Leicestershire 005","North West Leicestershire 010",2216,3238,906,14301,0.0294235388310649,1.00334448160535
"122253","E02005401 E02005407","E02005401","E02005407",129,0,0,0,0,110,9,5,5,0,0.977679394945582,4.17000007629395,1.29999997621532,5.421,5.807,1.0712045748017,12.8199996948242,7.82000017166138,4.67999982833862,-0.319999992847443,103.059997558594,-6.94000005722046,10.5299997329712,5.53000020980835,4.78000020980835,-0.219999998807907,105.129997253418,-4.86999988555908,44.5099983215332,39.5099983215332,3.42000007629395,-1.58000004291534,74.9899978637695,-35.0099983215332,56.9799995422363,51.9799995422363,2.91000008583069,-2.08999991416931,63.9300003051758,-46.0699996948242,-0.00237999996170402,4418,-0.00612000003457069,11357,-0.00374000007286668,6939,-0.00480000022798777,8902,-0.00242000003345311,4484,-0.0188999995589256,35060,-0.0165199991315603,30642,-0.0155100002884865,28769,-0.0131299998611212,24351,-0.00155000004451722,4995,-0.00398000003769994,12835,-0.00243000010959804,7840,-0.00312000000849366,10060,-0.00156999996397644,5065,-0.0122699998319149,39635,-0.0107300002127886,34640,-0.0101300003007054,32708,-0.00858000013977289,27713,-1235,-3143,-1908,-2573,-1338,-10863,-9628,-13909,-12674,"North West Leicestershire 005","North West Leicestershire 011",2434,3666,1011,15379,0.0277251592905115,3.87596899224806
"122254","E02005401 E02005408","E02005401","E02005408",103,0,1,2,3,80,9,3,4,1,1.77698800533096,8.39999961853027,1.33988101322905,11.255,11.305,1.00444247001333,5.15000009536743,2.15000009536743,3.91000008583069,-0.0900000035762787,78.2900009155273,-1.71000003814697,4.13000011444092,1.12999999523163,3.9300000667572,-0.0700000002980232,79.1699981689453,-0.829999983310699,10.4499998092651,7.44999980926514,3.76999998092651,-0.230000004172325,73.870002746582,-6.13000011444092,22.6399993896484,19.6399993896484,3.26999998092651,-0.730000019073486,64.1399993896484,-15.8599996566772,-0.00282000005245209,5226,-0.00494999997317791,9184,-0.00212999992072582,3958,-0.00377999991178513,7018,-0.000969999993685633,1792,-0.00925000011920929,17154,-0.0064300000667572,11928,-0.013260000385344,24606,-0.0104499999433756,19380,-0.00197000009939075,6362,-0.0034099998883903,11020,-0.0014400000218302,4658,-0.00264999992214143,8544,-0.00067999999737367,2182,-0.00626999977976084,20259,-0.00430000014603138,13897,-0.00922999996691942,29793,-0.00725999986752868,23431,-1265,-2244,-979,-1741,-476,-4770,-3505,-10337,-9072,"North West Leicestershire 005","North West Leicestershire 012",4624,4642,2098,21329,0.0176912870411322,2.9126213592233
"122255","E02005401 E02005409","E02005401","E02005409",184,0,2,0,3,162,11,2,3,1,1.3853445133066,6.05000019073486,1.36016524637505,8.229,9.835,1.19516344634828,8.73999977111816,6.73999977111816,2.89000010490417,-0.109999999403954,156,-6,3.49000000953674,1.49000000953674,2.96000003814697,-0.0399999991059303,160.690002441406,-1.30999994277954,37.0800018310547,35.0800018310547,2.44000005722046,-0.560000002384186,130.759994506836,-31.2399997711182,60.3400001525879,58.3400001525879,2.04999995231628,-0.949999988079071,110.059997558594,-51.939998626709,-0.00150999997276813,2793,-0.00664999987930059,12335,-0.00514000002294779,9542,-0.00252000009641051,4683,-0.00101999996695668,1890,-0.0249899998307228,46362,-0.02347999997437,43569,-0.0259099993854761,48068,-0.0243999995291233,45275,-0.000989999971352518,3194,-0.00433999998494983,14024,-0.00334999989718199,10830,-0.00165999995078892,5356,-0.000669999979436398,2162,-0.0163100007921457,52660,-0.0153200002387166,49466,-0.0170499999076128,55063,-0.0160600002855062,51869,-739,-3238,-2499,-1288,-549,-13767,-13028,-22403,-21664,"North West Leicestershire 005","North West Leicestershire 013",3586,4330,1534,31855,0.0187086934417895,1.08695652173913
"122261","E02005402 E02005404","E02005402","E02005404",94,0,4,0,2,78,7,0,3,0,1.99865259375702,3.28999996185303,1.35349545642303,4.453,4.453,1,4.1100001335144,4.1100001335144,2.86999988555908,-0.129999995231628,74.5899963378906,-3.41000008583069,0,0,3,0,78,0,26.8700008392334,26.8700008392334,2.14000010490417,-0.860000014305115,55.689998626709,-22.3099994659424,38.9099998474121,38.9099998474121,1.75999999046326,-1.24000000953674,45.7000007629395,-32.2999992370605,0,0,-0.0016499999910593,3062,-0.0016499999910593,3062,0,0,0,0,-0.00966999959200621,17931,-0.00966999959200621,17931,-0.00973999965935946,18067,-0.00973999965935946,18067,0,0,-0.00106999999843538,3440,-0.00106999999843538,3440,0,0,0,0,-0.00624000001698732,20149,-0.00624000001698732,20149,-0.00630000000819564,20340,-0.00630000000819564,20340,0,-773,-773,0,0,-5058,-5058,-7323,-7323,"North West Leicestershire 006","North West Leicestershire 008",1882,1882,830,8228,0.0199865259375702,0
"122263","E02005402 E02005406","E02005402","E02005406",99,0,3,0,0,84,7,0,5,0,1.48005148005148,7.82999992370605,1.19080460930411,9.324,10.085,1.08161733161733,3.00999999046326,3.00999999046326,4.84999990463257,-0.150000005960464,81.4499969482422,-2.54999995231628,0,0,5,0,84,0,15.9399995803833,15.9399995803833,4.19000005722046,-0.810000002384186,70.4800033569336,-13.5200004577637,28.4599990844727,28.4599990844727,3.55999994277954,-1.44000005722046,59.8600006103516,-24.1399993896484,0,0,-0.00242000003345311,4492,-0.00242000003345311,4492,0,0,0,0,-0.0111899999901652,20756,-0.0111899999901652,20756,-0.0118800001218915,22037,-0.0118800001218915,22037,0,0,-0.00164000003132969,5303,-0.00164000003132969,5303,0,0,0,0,-0.00761000020429492,24578,-0.00761000020429492,24578,-0.00837999954819679,27070,-0.00837999954819679,27070,0,-1208,-1208,0,0,-6400,-6400,-11432,-11432,"North West Leicestershire 006","North West Leicestershire 010",4456,4928,1738,25804,0.0184432325235498,0
"122265","E02005402 E02005408","E02005402","E02005408",114,0,2,0,4,93,10,1,4,0,1.73821039903265,4.96000003814697,1.33387095748324,6.616,8.207,1.24047762998791,5.44999980926514,4.44999980926514,3.83999991416931,-0.159999996423721,89.3399963378906,-3.66000008583069,1.45000004768372,0.449999988079071,3.99000000953674,-0.00999999977648258,92.6100006103516,-0.389999985694885,26.5200004577637,25.5200004577637,3.07999992370605,-0.920000016689301,72.0400009155273,-20.9599990844727,41.5800018310547,40.5800018310547,2.54999995231628,-1.45000004768372,59.6399993896484,-33.3600006103516,-0.000609999988228083,1140,-0.00325000006705523,6020,-0.00263000000268221,4880,-0.000869999988935888,1607,-0.000250000011874363,467,-0.0137900002300739,25582,-0.0131700001657009,24442,-0.0133699998259544,24797,-0.0127499997615814,23657,-0.00039999998989515,1289,-0.00212999992072582,6865,-0.00173000001814216,5576,-0.000560000014957041,1817,-0.00015999999595806,528,-0.00906000006943941,29256,-0.00865999981760979,27967,-0.00889999978244305,28734,-0.008500000461936,27445,-295,-1526,-1231,-427,-132,-7345,-7050,-11518,-11223,"North West Leicestershire 006","North West Leicestershire 012",2752,3754,1233,14036,0.0218106494455952,0.87719298245614
"122266","E02005402 E02005409","E02005402","E02005409",124,0,2,0,1,100,13,5,3,0,1.90411753334622,8.02999973297119,1.28841847372912,10.346,10.346,1,7.76000022888184,2.75999999046326,2.9300000667572,-0.0700000002980232,97.6800003051758,-2.3199999332428,6.44000005722046,1.44000005722046,2.99000000953674,-0.00999999977648258,98.7399978637695,-1.25999999046326,14.1800003051758,9.18000030517578,2.70000004768372,-0.300000011920929,92.4499969482422,-7.55000019073486,29.6700000762939,24.6700000762939,2.3199999332428,-0.680000007152557,79.4100036621094,-20.5900001525879,-0.00487999990582466,9057,-0.00749999983236194,13907,-0.00261000008322299,4850,-0.00615999987348914,11430,-0.00127999996766448,2373,-0.0121400002390146,22516,-0.00725999986752868,13459,-0.0173899997025728,32257,-0.0125000001862645,23200,-0.00316999992355704,10249,-0.00490000005811453,15828,-0.00173000001814216,5579,-0.00400999980047345,12934,-0.000829999975394458,2685,-0.00803000014275312,25925,-0.00485000014305115,15676,-0.0116499997675419,37612,-0.00846999976783991,27363,-2309,-3532,-1223,-2972,-663,-6279,-3970,-13146,-10837,"North West Leicestershire 006","North West Leicestershire 013",4694,4694,1929,20862,0.0190411753334622,4.03225806451613
